WorkerId,Years,Experience,Department,Sensor_1,Sensor_2,Sensor_3,Sensor_4,Sensor_5,Sensor_6,Sensor_7,SensorReading_8
Worker_0179,53,10,Assembly,18.24590947526359,30.152575678983478,38.92510280050863,,60.31639009000936,66.8718217538496,83.03596300545641,88.28022379043266
Worker_0180,35,6,Logistics,,28.73533137139014,35.4489451312398,49.12377482710437,51.80681832817383,63.15986358151027,,94.33037673971978
Worker_0181,23,3,Assembly,9.75813695560343,21.073065999565173,34.207664946909176,46.93859509312498,51.46055618401588,69.37686038719447,,82.58049067286895
Worker_0182,32,8,Assembly,21.205864270138413,29.020992030281043,41.30085515121371,43.46679911601613,57.89723112225385,64.16543222772066,76.39276897079036,86.71757815231271
Worker_0183,45,7,Assembly,20.00599235282976,22.89596215964145,33.9330493247595,39.78322593995663,56.2945855296072,64.04561538057469,77.82167798999785,87.86863986677938
Worker_0184,49,0,Logistics,14.054450787617885,12.339712681054436,34.627355850011014,42.432007726406425,42.07207326982908,,70.75398855461216,80.99960792615977
Worker_0185,46,8,Maintenance,19.143461554004915,25.87039914299128,35.279911449669,54.83308409328647,57.64573141555102,61.59444832601448,80.21683222984416,92.50369677297131
Worker_0186,58,15,QualityControl,26.40210426807362,34.69885554576396,45.537727449115934,52.16960735263495,66.41072986428985,71.2084417273579,85.44496577205359,95.14698261208753
Worker_0187,46,15,Logistics,24.680044809988065,25.9655218597427,43.48691341288909,54.30565340086655,65.65256173153942,71.76543294879076,85.22719774460802,99.21196734768385
Worker_0188,49,29,Maintenance,39.656256006295244,41.835777006276246,60.72386420384448,65.44964581098208,,86.51190314788862,98.08159256061366,
Worker_0189,33,5,QualityControl,13.067898360843666,23.486504871797003,33.38801718084281,47.66658621137721,59.280556131646094,66.66129060313291,73.07363723228576,84.98456058381495
Worker_0190,36,12,QualityControl,22.939178684484922,29.005058371536666,43.83040205886276,45.24948765473994,61.77566993155653,68.3924815287065,76.81283547897681,
Worker_0191,47,0,Logistics,14.951679897757593,21.291684736410758,31.360115213163855,38.45213128033394,58.05035268790742,63.033864624794376,72.33483742163975,80.98039454079581
Worker_0192,40,16,Maintenance,26.42084100628947,36.6714704176477,50.598349356351456,53.654642627689576,67.71903406798536,67.53270091669364,78.2297514785038,91.90874836923709
Worker_0193,36,13,Assembly,23.70057044777232,32.59085139294303,47.9514266141021,52.635211225158436,69.16402386851726,70.7983940440309,83.73834633607964,95.77462150037432
Worker_0194,39,5,Logistics,12.4707428131305,28.58129353966873,40.19989265793983,43.91950839838323,58.12432189987714,66.90174006805904,,84.18874824971576
Worker_0195,38,13,Maintenance,22.679697173276697,31.463878760742773,45.41471072747709,51.61933516895081,64.17454603193646,67.74562215804276,81.45212299950381,92.82867584388285
Worker_0196,30,8,Assembly,17.92147947994215,25.03139717349931,37.09027606953709,42.34238685888484,61.274411035553015,64.70809883486788,,92.65228385968305
Worker_0197,35,12,QualityControl,26.032713372950443,27.621255231027064,,54.50492280648804,62.81927775442792,71.0385231587081,80.19771075689239,85.89272188099824
Worker_0198,22,1,Maintenance,10.400167589023964,21.46749072021604,29.308330975792416,39.964357029123555,50.94125158380563,60.185480500384685,67.91722292693564,82.63907307067821
Worker_0199,44,11,Packaging,20.244185256872672,32.228073757669236,42.52873802334815,54.20740406143716,58.5319075518158,64.34833934536374,83.45498491791253,91.70987064585425
Worker_0200,38,2,Maintenance,14.273558060372388,29.476307562888255,29.84554827407718,44.86269175574447,47.07975968562091,62.60443104966194,71.91330434393784,80.61784391521819
Worker_0201,57,20,Assembly,26.001946918415687,35.83388103772903,55.2088972801668,59.49968848279404,67.68583096172398,76.29231396306875,88.8734649091806,100.85612797555814
Worker_0202,57,9,Packaging,18.12148158096533,24.678502971612957,43.40586157368308,44.71538399790868,65.58483948847683,66.34645524529412,76.99094794378789,
Worker_0203,29,9,Assembly,23.95893646444091,28.528669949940888,40.874092598306945,,58.65309363398296,67.97674111286398,83.055976564872,90.68446018744564
Worker_0204,48,26,QualityControl,38.18307288610957,43.47792172866821,61.976729481674425,69.29598147184718,73.45408837242782,78.84864732416041,98.6439033146839,104.49002581570684
Worker_0205,38,18,Logistics,34.1505473619909,31.11316534337753,44.21735998210157,55.89972079989165,67.50336118875343,70.96273578030481,86.73376034953293,95.84962934035266
Worker_0206,58,26,QualityControl,38.646402103129816,44.793902709362456,59.81754805625496,59.25140500582216,75.96946979183795,83.57362383814281,100.11545833437745,109.56262810609292
Worker_0207,29,0,Assembly,12.985475319094949,19.124107766698238,27.187140893843182,39.10429745180318,48.30145513397207,56.49967834562742,,80.85141431770992
Worker_0208,47,0,Assembly,16.635039260761577,15.95389202801216,30.808595832938995,34.656512421443516,52.80276014073701,58.56933136122457,72.19115179004241,84.07563229792862
Worker_0209,30,4,Assembly,17.50283124187439,22.94530114012285,36.12053630132753,,,63.79786757679403,70.85332793121107,85.30042960943238
Worker_0210,47,6,QualityControl,12.68132172876129,22.140486032283906,38.215470394121,47.211970273183205,53.066849201666074,63.3586768666487,76.4084885186173,84.12495419266031
Worker_0211,48,20,Packaging,28.891133536447608,41.27432136516525,56.148996074339685,60.34267018267176,65.87221557475742,73.79165403453909,,106.11440885244495
Worker_0212,25,4,Assembly,11.977003030131614,22.954441244258494,33.12476439408175,48.76267693617212,51.53099828562526,62.036452024846014,67.8174027499521,82.96808180839372
Worker_0213,36,2,Logistics,8.757888235015965,,34.43500024244986,41.15653453811088,43.077466307640016,58.14631818233933,76.0899890823605,87.72192558594408
Worker_0214,36,0,Packaging,11.988119213710691,16.768306907585472,30.287340801704907,39.955019346615636,,58.66277609993236,72.59135451116946,81.2312244045705
Worker_0215,57,18,Logistics,28.500029565296956,,44.29177782101194,52.83612781500203,67.37433313060191,73.10633183490046,84.65842035184497,99.84167603589847
Worker_0216,50,19,Maintenance,26.063296308781922,37.46746193851337,54.234985339847,,70.40036932449067,72.09656959970573,87.74479572208338,96.86673886164252
Worker_0217,39,17,Maintenance,24.147603478199954,,44.16835506276844,59.95708959449897,,76.17022567626987,84.3368498622342,99.02772576965324
Worker_0218,24,3,Packaging,,24.63883181895471,36.88049150474383,40.11795194164754,53.05412817586562,63.006812060535374,71.86641214950677,83.74608038235088
Worker_0219,25,5,Packaging,12.938356886013999,25.75854396924232,34.133296952809346,,58.10311167571033,63.65929361951708,76.04280197596586,91.2969506256349
Worker_0220,20,0,QualityControl,17.354321852254728,19.75094762483939,29.381630985230707,38.86010411004198,50.4946950166651,57.72489540097928,71.81327975905977,81.59090018412654
Worker_0221,53,18,QualityControl,29.589606646908358,35.737849927864104,50.913169194220956,54.47131811137671,71.03016922735087,75.56855409960585,88.41704705940651,95.7204818888765
Worker_0222,35,14,Packaging,,32.65767859240043,44.90706320347771,51.03609043728961,67.04231281053946,69.80789499482425,82.90624394330482,93.52498546511559
Worker_0223,27,1,QualityControl,13.878035384036501,24.512563036439975,31.04609477041953,40.76229479519363,52.302704928431254,60.7854992010496,71.01307877498873,78.29052344590177
Worker_0224,48,10,Logistics,16.146787091543672,,43.10064815371873,52.182821196035384,60.00084077036627,71.70884200843503,,95.6872466760926
Worker_0225,37,13,Logistics,22.79312598136535,28.432063954306276,46.344576559338364,46.67275941532033,65.438008879694,68.77797282385504,82.22736041282218,96.3778371094299
Worker_0226,26,5,QualityControl,12.728214300444854,23.207814926388355,34.63349159788328,,57.91362092811112,68.93752061026044,82.70392891410381,83.61823797389572
Worker_0227,51,3,Maintenance,10.08706551508218,21.111513682001487,34.91279959248311,40.92096493278492,52.664377338807064,61.56064153726521,74.98608963593799,82.33637382470903
Worker_0228,21,0,Logistics,8.34790462422063,21.611342057865546,29.115293868669752,34.79290564785138,56.90895820787777,59.59402170776553,67.57234158908233,77.45923208859881
Worker_0229,28,0,Assembly,8.860683041083208,21.75824743947263,27.211780883763048,37.78210617803387,47.872129933176716,56.94187548148828,70.15177466481934,75.68396081165197
Worker_0230,34,12,Packaging,26.398906013860113,32.590363638787295,41.91136627651798,47.2658011263317,61.241495936633655,67.11606753392209,78.1537638081146,89.94207331007622
Worker_0231,42,14,Logistics,20.995143229348145,,50.69485555155283,54.25210048940687,63.5074568313129,77.72486351340655,83.45848539752186,95.00588627617537
Worker_0232,52,18,Logistics,33.05957525761265,,44.23640311355671,59.43721703066524,70.54280914276872,70.95911354300449,84.62472320339549,98.39333351737234
Worker_0233,54,32,Assembly,41.71261708898886,44.59593367019333,61.06680363244177,70.22777707735028,89.61719348334177,89.14402905628876,105.73155970370152,112.9194523436168
Worker_0234,29,3,QualityControl,13.708473773974903,20.55622214804556,34.37507018378075,44.190811214629385,48.424774266826645,62.50423391535723,71.07224788633131,81.2955596095418
Worker_0235,35,15,QualityControl,21.123147830058898,33.71265045668492,45.39654994222958,49.29072150128302,63.2342630866498,71.1219901002577,,95.50292804757312
Worker_0236,29,2,Logistics,12.26083108585843,,32.40999037705022,47.20484358809474,50.89909430460025,58.15721555032025,,82.13603965821171
Worker_0237,55,2,Maintenance,11.387404806951983,16.22367562103377,31.19368387797934,40.96865019733493,52.439622480981186,64.84585125211784,75.76051944053332,82.69537026338935
Worker_0238,47,16,Packaging,28.016214780842947,34.01856760562272,46.14411462921356,56.045864171253925,,75.24583724921709,80.92612158007391,104.05639981818953
Worker_0239,45,9,Maintenance,18.776450443594502,25.342222781346685,36.731103176593024,46.512841781710314,58.839696355834974,70.3299222467965,76.32476037435471,96.35740445782713
Worker_0240,35,14,QualityControl,23.574943803482952,27.041581186993884,48.507430769228655,,65.76637737744107,73.66542892382095,83.4742077042361,92.26795282145085
Worker_0241,24,1,QualityControl,9.129469357359708,16.596023073505204,33.20735623594017,42.06933459110377,52.01918914127879,64.42294596203128,68.23203472493255,78.6958456014696
Worker_0242,44,14,Assembly,26.237651919934418,30.082806425680378,47.07617678008363,51.20393815254772,64.56707973292738,73.48831012748622,79.7579087671086,96.53698652208611
Worker_0243,47,24,Logistics,30.934481915619692,38.90871112433677,56.042198020706536,62.47070105736477,72.46947771183963,83.13553588539209,90.8327319194447,106.74424859357754
Worker_0244,23,0,Packaging,11.831702706980462,19.52818865410087,27.301781382645704,32.02392397974293,47.938889708247125,56.39622489870007,68.26607655974982,81.9000634662143
Worker_0245,25,5,Logistics,15.91634130422834,22.001302553640794,38.015531696239194,39.11570114569705,51.720114199155915,67.77237153044588,75.71120198155526,89.60593184941318
Worker_0246,56,25,Maintenance,35.937600433429324,41.23066839317083,54.68125194307437,59.811083489226995,77.17864108222156,82.38758651075126,100.28340277514683,108.50482074027008
Worker_0247,26,2,Assembly,9.576164588878953,20.131337511341272,,39.79532609122695,57.25436462445033,62.74004776465489,77.58574881170868,
Worker_0248,53,32,Logistics,46.657467229828434,44.166306445026066,65.27858193379708,67.70568866675599,80.96151079334369,86.0043873892976,97.59728094680416,
Worker_0249,36,6,Logistics,15.640907915667167,32.28651415715643,35.500755142674,44.15011301840211,55.953818886610826,65.47580429941765,74.01023538139452,87.73109543210296
Worker_0250,22,0,QualityControl,8.188969195641587,22.53015382396904,27.177392869632733,38.41112594750579,55.91160961432146,58.3604698112807,76.46836954334405,
Worker_0251,31,5,Maintenance,16.951412436777176,23.612171297951097,35.015216989165054,42.477834581960906,55.32914900042752,62.845731736842914,72.48888531566207,80.84574012949925
Worker_0252,52,23,Maintenance,29.90608620584258,38.52153805352098,49.84932731201465,59.826949942771336,71.75828766272015,76.01567074851248,92.04490123780252,103.5073308336674
Worker_0253,24,4,Maintenance,9.514754265457958,31.06877781919377,29.191469420630376,42.13816480600599,55.93805446961334,62.83716434552866,69.30230259076617,86.31733426349193
Worker_0254,47,20,Packaging,31.831406359257933,34.90892291856225,49.43281045381178,60.05833302804715,71.23330971224442,74.00052835731313,90.42924360234244,99.5341564359932
Worker_0255,40,11,QualityControl,21.26772744750443,24.080236026470175,43.225576857939885,53.14698024659916,59.30139595557564,69.01968250793209,79.03142330558858,91.93106864076749
Worker_0256,42,1,Logistics,10.353379435005282,14.889012693576053,35.91617158522533,,51.60340791978076,,68.74951536519549,79.68607396693263
Worker_0257,58,29,Logistics,33.53231712707246,41.63548093503421,59.95553915211344,65.36974835231216,78.40461396111246,86.4587285668741,99.9904461884871,
Worker_0258,36,13,QualityControl,21.511207080114445,32.60299288317847,45.5290239484845,53.838544320203624,68.17611061986122,70.40975927944591,81.81295287906894,93.89861866969578
Worker_0259,37,6,Assembly,16.86941411861545,,38.344350406180595,48.082665541616024,51.01440818408524,64.79972008653638,77.56618825007872,85.34978514662606
Worker_0260,38,1,QualityControl,6.324655221251272,,28.446121149056232,39.666282944286195,54.65144905371436,61.70341651754012,65.45290405114127,81.23999895604487
Worker_0261,27,6,Packaging,12.350209932169019,20.759237558317118,36.80985251301378,48.175102166330376,52.18687658128929,66.93829285677067,76.45121574872674,88.88084902721126
Worker_0262,38,9,Assembly,19.558071163975306,32.61160178662731,42.05093325199382,46.16704585679224,59.300232039111066,65.03202629158872,76.72162383057956,90.19805949942165
Worker_0263,42,19,Packaging,,35.67450562888044,48.65782439919107,58.03997722909494,71.63653287936918,76.67338470911638,91.11334246896445,98.18476131002313
Worker_0264,22,0,Assembly,7.38444507494245,,28.174439669147297,39.81721921997751,49.46996465421396,61.540647868477905,71.57570476088044,80.5836925116221
Worker_0265,35,8,Packaging,17.021573276936962,,34.974445375071,43.61341829478641,55.199915786071244,64.02616690924815,79.11812649514759,90.84017180639461
Worker_0266,39,3,Assembly,8.488792853836536,17.692310700646665,34.487534033084685,49.34465400632645,52.49436987315116,65.14376513483813,73.41582229658508,85.74644196010375
Worker_0267,31,1,Maintenance,12.357360120352038,21.697553584265545,30.52896260623823,35.29759372783698,59.064975168456435,62.2648577671704,73.07903565750264,82.70804169811093
Worker_0268,24,0,Packaging,8.537683786592263,17.43504204770503,30.599758596047312,42.428436707048256,48.19008600848471,60.59491943049316,70.22341902117999,82.1407752639437
Worker_0269,23,0,Packaging,7.8779392405640305,20.782525477082622,29.239811941948137,43.720210495587715,47.2590724112026,62.311029839328214,73.01904959287495,84.53202027365585
Worker_0270,42,18,Logistics,30.316157793258633,36.186113434124756,47.21497928683413,57.31751738888792,73.80179711100378,75.51914335518016,84.1454340533885,100.31281474058397
Worker_0271,49,21,QualityControl,28.084691737078266,34.80845665618509,54.452563109625416,58.898924593061466,73.24776236341275,80.23147234943534,90.4282586269465,106.07685826966036
Worker_0272,29,3,Maintenance,12.114931626444275,19.44247419712681,36.063858111292085,37.34257502377072,50.882744939879025,64.62905489346362,75.33475605510154,81.61597280888857
Worker_0273,53,4,QualityControl,13.497685380032854,26.505396663191924,30.38518250128658,45.604944624216934,55.799618877220965,66.9902922702605,77.94013816942079,81.54583343735814
Worker_0274,46,11,QualityControl,27.78582061221033,31.939926991034497,,52.34710243235178,64.44130362712609,73.00489258293904,79.15720386626896,94.64161799953104
Worker_0275,48,12,Logistics,20.286425698148413,37.95401174387424,43.8744630598669,49.69602063366126,56.96658191204826,,83.33383120493484,91.59022012065681
Worker_0276,30,4,Assembly,,25.835197070056868,35.50908478854349,43.2652374306986,53.40869978644798,60.864822421507895,78.26520914465891,80.76312944824907
Worker_0277,51,27,Assembly,39.87679096530051,45.2647795633851,63.21351054791144,65.17595263325374,75.56077974970276,84.0371805233738,102.76893583569506,111.48735323893386
Worker_0278,43,20,QualityControl,29.677936080947262,37.60286319328652,52.66935066131363,61.83240484205305,70.14216738693408,79.40399397608144,88.71792464051536,103.69420735189756
Worker_0279,46,16,Assembly,31.28732361431195,35.94480597121115,43.36664468574146,54.604442763211175,59.92076993391122,82.49409007631853,82.12146121096073,101.97560998006307
Worker_0280,56,6,Maintenance,,23.385603848218743,34.07545419624562,44.78369238676244,55.67800091811824,61.48687645499289,76.88179494157744,83.34597302559953
Worker_0281,55,18,Maintenance,27.067753350493078,38.60813833354045,49.893840263696454,53.33673268615899,68.4580465960997,73.64954119985845,87.32545461983435,101.10410623684986
Worker_0282,36,1,Logistics,16.723600159772154,18.5543819873896,34.49729060006124,41.39806343454684,51.82785240134947,59.85693191907805,75.32211621563641,82.10049633063332
Worker_0283,28,0,QualityControl,9.748928116929644,19.70372845405677,29.971711516470762,37.67862581019933,46.526460414982424,59.28813000771515,69.61515064616799,78.02658100262603
Worker_0284,24,0,Packaging,12.250932764654513,19.596897633470153,,36.8360791251301,53.50696301622714,61.292867390529764,74.25386165844239,83.41590988815778
Worker_0285,49,13,Assembly,20.512405643171775,28.157159645655945,39.791823576074876,50.151506912157394,65.37304592091601,69.34137159019726,84.83527768491308,93.21609531196079
Worker_0286,41,14,Maintenance,,32.522950387296376,44.35204506266913,52.87775073914213,,70.7580397765882,88.03104254373123,95.35523671636021
Worker_0287,59,33,QualityControl,40.38604998134979,49.17412630040082,62.63590096843967,71.85790700653858,81.00881501122242,90.10298431505811,107.91410492452161,111.9275737898153
Worker_0288,53,13,Packaging,26.20915756518618,32.86952649860132,,60.10919712706563,61.422126700433395,64.24528509671636,85.54416884106757,97.57953918039655
Worker_0289,32,10,Assembly,18.007879973661748,26.821312320826262,44.8628044674513,51.74291857153216,64.25453065194024,64.81117759461331,75.03338952938027,87.4315924616296
Worker_0290,57,8,Logistics,14.787064353292681,25.833732514427364,36.33570349876532,46.78977527009802,55.61838857116179,67.74095068732024,83.17642525191346,89.26913029885442
Worker_0291,49,10,QualityControl,17.905673148352697,30.00564508250652,38.644613492952516,49.336738535965445,55.59580864206105,64.20759145614751,83.06471166474486,92.4673806355255
Worker_0292,35,14,Logistics,24.836008049620883,30.64024753157448,45.20297113773165,,63.15746533414049,76.9908086480363,80.61930065139903,93.62778273401398
Worker_0293,31,7,Assembly,11.517506200884787,24.32885608641193,33.753069068746804,48.54616243342978,54.22699740760191,65.56369131235327,72.18364040923073,88.10482511790778
Worker_0294,41,17,Assembly,27.923281664849473,38.462894920417895,46.275603385361876,56.076352361420156,61.44952815116393,71.48951380613116,90.26840009735474,98.32486769122275
Worker_0295,37,6,Maintenance,12.645550572709332,29.54361844829981,,40.14999063410612,60.42111778480498,62.478417361461496,,85.99423703432952
Worker_0296,22,0,QualityControl,14.307169078763344,19.638437177958224,23.02169847554856,39.46837315972379,45.13032982873332,55.25162334132348,64.4585808307403,78.31895992110643
Worker_0297,55,31,QualityControl,41.515490097709524,44.276175157934816,64.88589880349906,67.81970521264893,81.59562618652659,,100.75840015641906,115.11403104084208
Worker_0298,34,5,Logistics,19.51814636397887,25.05824286661751,31.94362522830272,49.49961151498551,56.78980463589128,65.43363120605947,75.12160164997398,81.85600421969858
Worker_0299,57,21,Packaging,25.824479094624778,33.18484091112966,52.44395518642822,58.680808449205784,68.77033246225137,69.52849807749512,89.64792907903835,104.6170060212164
Worker_0300,28,0,Maintenance,12.937247043761937,17.759396362287248,29.48707561133691,43.332930484940256,49.59533157522776,63.4383538831561,70.65156516538799,81.55418736212273
Worker_0301,30,0,Maintenance,,26.569260942419135,29.400648976541838,38.042535750719004,50.034646407796956,64.12993286011357,67.65859913108595,77.52453122821343
Worker_0302,29,8,Maintenance,15.684553802349328,29.075543639230823,39.78136546579017,45.571080139705906,57.422538029822206,66.6618337192062,81.34260988312879,89.12208952619851
Worker_0303,46,15,Logistics,26.530192401867914,33.14486125244563,45.585678173008695,55.44200089066258,68.67162107812393,73.3866365513032,82.69617921476319,95.66437327963669
Worker_0304,43,12,Maintenance,18.15239776837268,29.62113301340504,47.289153605315924,53.43806005326948,59.169173887492825,69.53143251796858,82.81745414563233,96.41707319313049
Worker_0305,46,22,Assembly,37.862258592819025,37.22600528656944,48.58598065674346,,75.49599605771179,81.8833896842908,92.62824245501932,109.16225653225874
Worker_0306,47,10,QualityControl,22.97130568637607,30.056325333703345,42.20030492777057,51.73765547174331,57.88283214106149,66.75334998759955,80.4567956530938,90.2034918315078
Worker_0307,40,0,QualityControl,10.504087678593196,21.250020412463364,33.5694301972486,40.45760388274115,46.68603392762978,61.51629661157596,68.4940667545178,81.37880957730421
Worker_0308,59,25,Packaging,35.98235604202143,44.316969925251556,52.872419082065356,67.74325675558885,69.41766077608042,,95.81182731782006,107.00706709953725
Worker_0309,37,13,QualityControl,26.703078819291637,30.60922105050221,45.71913579347526,53.03800474401398,61.42873216955439,69.78529454424725,80.9001477688121,91.91005668434417
Worker_0310,59,35,Logistics,49.84307625306313,50.4757247432733,66.18312555182432,74.60945670723945,86.67280856916811,88.59202078814671,99.35586032757836,114.63708319016663
Worker_0311,28,2,Maintenance,14.61042619965783,23.896349909163455,28.35832799808332,43.18554908208396,53.94486981843719,65.00756264541077,70.84035239351077,83.67973345924698
Worker_0312,51,29,QualityControl,34.93874905619718,42.5075460236531,68.79258674741081,65.6662866184222,83.73429028832824,82.6181975282243,100.49210025516469,110.11399732493643
Worker_0313,40,5,Maintenance,17.04055404155449,27.58229169891193,32.8365372148388,43.6960814998493,54.459042190166286,71.49786704818483,72.75123110745048,
Worker_0314,31,2,Maintenance,10.402337392355328,22.73486181999075,27.22633842856929,40.86706736812619,45.958649991063666,57.425891561890396,,80.5330220422031
Worker_0315,50,20,Maintenance,30.46980799984899,35.632996737265955,56.302013836104315,61.533925440514246,68.56167988326483,79.6731656013558,88.69336018033147,102.26929285715983
Worker_0316,24,0,Maintenance,10.293067250444663,16.056585627242303,25.228385700539235,34.49880928402523,54.74863728256054,64.13357209413073,71.05306959877532,82.89154974349495
Worker_0317,49,23,Maintenance,31.636391807782218,37.44125034448872,53.52113910481043,61.739436044105204,78.8776855833673,83.81888932008104,93.15849821703428,105.68374109137105
Worker_0318,59,18,Assembly,26.980698849182332,31.474827518031006,51.52002928740737,58.86663723852076,68.21460006460201,75.88924463732026,82.20694082951935,104.06032310245809
Worker_0319,56,0,QualityControl,10.032734103382463,23.08163234877298,28.935421122962723,36.11297293534932,55.575131604073796,60.509230839328666,69.27425356385795,79.45284252962101
Worker_0320,22,2,Maintenance,10.328232469505663,24.155135226845264,37.70243292418305,42.46450292803648,50.695034618616546,64.46114610349238,74.98381920425295,86.28775224506477
Worker_0321,51,11,QualityControl,21.18170154065642,31.63460271508259,42.52239380600872,47.04043421169709,63.722182399755454,66.52863939710677,83.22432657390806,94.74064319345308
Worker_0322,33,13,Maintenance,21.356019592922816,32.03439919985543,45.63976949276154,52.378970508402055,,,81.12786805246954,92.52440197950727
Worker_0323,57,11,Maintenance,20.980824418824167,36.35038082665648,44.44756215697769,50.17869945915322,58.17188560775205,69.15662720727731,80.74993782751214,90.19532561557412
Worker_0324,53,13,Maintenance,19.988230395262114,32.202096647983254,42.55703095474357,53.375625316424895,59.97224406623876,70.97780310181635,84.20868867283257,94.28896593896621
Worker_0325,44,13,Assembly,25.497700790322323,27.89864286704012,39.65455824403498,53.90345712662201,64.30194863712606,68.59513848641686,87.64225846623852,93.41574660985899
Worker_0326,49,20,Assembly,28.941204369398076,34.362760923350436,53.48413450187767,55.40023805403021,71.32518638313874,78.28114130357095,84.86709399050123,
Worker_0327,28,4,Maintenance,18.858969912496114,26.250759876513047,31.535997416613522,45.76465905139698,53.322647772710106,58.756343845404075,69.26404846381199,82.64812380795544
Worker_0328,33,11,Assembly,23.65443276005523,30.24506257845161,46.107707478743954,52.08433820338834,64.5536894392345,68.66111771721235,76.5764784199185,92.96503592267382
Worker_0329,32,12,Maintenance,20.002054958783624,28.661284649013936,43.040035044292104,50.42936614395046,64.74591049061168,67.70853838477377,87.21692428859492,90.02776920112065
Worker_0330,41,5,QualityControl,15.111429610458563,27.19438306347147,37.79703135603854,43.78583007792224,63.692564196398784,62.12724626618499,75.78755566220691,86.85317916315104
Worker_0331,48,0,Packaging,14.63048665848951,18.888200361959758,29.45448893067473,37.151434421731054,49.467931279416085,57.1763948284182,68.91430695120265,78.67179086977885
Worker_0332,54,18,Packaging,23.44686548860345,36.77680864005516,49.04135710622391,50.575751926769385,72.80958028845377,69.87086025911321,92.45925086498303,100.33976385888349
Worker_0333,20,0,QualityControl,10.115383159832065,22.712597820553142,26.958312409079824,41.915564078305465,49.004181506348914,58.13578855130998,,82.47704672734173
Worker_0334,31,5,Logistics,11.538172683860356,27.899416105463505,30.40144063234529,44.13889034990372,58.93612269096587,,79.02877050248708,77.46322863966836
Worker_0335,28,1,QualityControl,7.871521685988816,24.977412856965074,25.685669081960715,39.802925379845625,56.19169941831484,68.75190553924105,67.36360380987571,81.18755498958413
Worker_0336,50,26,Maintenance,36.426926737233316,35.68520449532451,53.46492893943127,61.269222595599246,78.34912259394157,80.31600704977886,,
Worker_0337,41,9,Assembly,19.883103563554478,23.222922746930195,42.57466703350873,47.43235926036117,59.375464937558625,69.2625208830163,79.40456931861016,93.70461087390036
Worker_0338,34,7,Packaging,16.78969767826215,26.77956356462198,33.29307275494679,45.84765028885782,56.667687536179145,64.44936919767072,76.46337053200403,90.06502066206455
Worker_0339,48,13,Packaging,19.591940851941086,30.822896277472836,40.27702291830178,52.34541666627978,64.92568300991252,74.47899499587767,85.35227032085113,93.18345962494178
Worker_0340,49,11,Packaging,16.833867495178474,25.72440354213258,38.67346776606151,51.565189344789744,61.49182856503291,68.50526225506317,80.52911890459137,
Worker_0341,20,0,Logistics,12.751494161293127,17.120756532832228,30.708105085927972,38.041314897733024,52.31183982176327,,69.3776374565862,
Worker_0342,53,17,Logistics,25.26201556497936,34.25979354013717,49.059631629503755,49.69378519533255,65.11450799934217,74.05669936611905,90.65778761692687,98.3582383246108
Worker_0343,40,19,Assembly,31.7806162206352,32.201626564555646,50.88258417081344,,69.3456669631132,72.97446224442342,88.09250047008413,104.73196524713357
Worker_0344,55,34,Logistics,42.65903319204281,46.89157188516556,65.52116311519733,69.9105116606838,86.61601710418759,87.43863327710027,97.90752132187046,112.58850721812176
Worker_0345,30,0,QualityControl,9.888001477217804,23.63195864921342,35.44174954055131,38.79772678097123,47.19972556433357,58.39144505018545,75.66510055245118,81.50198056433788
Worker_0346,58,9,Assembly,,27.718098415490534,41.04813689871958,48.52378636185233,58.08587793237726,67.85101603857044,82.8812639729656,93.8995389534717
Worker_0347,27,0,Assembly,9.841401785999974,24.288408268734013,,37.65984230553071,43.82198863370181,62.046491844508374,71.07789915360453,74.45785353335965
Worker_0348,21,0,Maintenance,12.042496442535693,,28.13776810550801,44.44668836002462,49.07554169584632,64.49641189095777,69.53048392842057,82.56054230235027
Worker_0349,45,13,Assembly,20.48955165735903,36.38006365749309,44.62003471128995,52.35678790998823,67.92537845282571,71.68059342040902,,94.66657726483733
Worker_0350,26,5,Maintenance,15.190069146414647,24.062956595419344,34.426433858868045,41.96130148826717,54.5987301531267,64.32334294089975,75.49473044838426,86.04231803158777
Worker_0351,30,7,QualityControl,16.443493994437016,24.00018298867879,37.216282678022736,43.70841593847254,59.23037016646945,62.91363206754204,80.24346701012698,90.66342562916545
Worker_0352,59,26,Assembly,34.675967168878344,38.26319430097537,59.18227951929318,65.75584139557768,75.89067626506356,83.69280670823366,,109.92764899761491
Worker_0353,57,25,Assembly,29.579597410632722,42.268721549980036,58.814293370359415,,79.67439438862827,79.97514679809045,,112.86502492862513
Worker_0354,20,0,QualityControl,7.015263584838685,24.562032883401606,31.149842795227833,34.48605474823799,46.112596138502994,61.12831932903125,71.12738052023062,79.62016658776993
Worker_0355,48,27,Logistics,39.645656110784195,,59.701570805622595,68.73980555663725,81.25215680396472,78.96894329355615,98.83526960987534,106.47568687301094
Worker_0356,57,27,QualityControl,39.034977997851946,45.48588366545076,62.06738822541718,63.597921875900546,76.69945104349347,83.31533213374222,95.88884832625983,112.49105018623848
Worker_0357,54,30,QualityControl,42.45509497499241,47.28434637334415,61.64218629078696,67.30952029691636,82.96242750785407,92.48042085360744,,114.52373610542392
Worker_0358,24,4,Logistics,11.202439867176244,21.85497689030183,38.68968501525323,45.76444961953578,53.1790331265983,63.385399992075605,76.7704489901962,85.60633204975998
